Time,201Hg,202Hg
,R1-15 Blank-1    3/12/2004 8:21:53 PM    (Run: 1),
59262,158200.000,31480.000
59345,158400.000,31300.000
59428,155900.000,32600.000
59511,158800.000,35160.000
59594,161800.000,34880.000
,,
,OFM SRM955d L2    3/12/2004 9:39:12 PM    (Run: 1),
0,10230.000,4876.000
83,9752.000,5476.000
166,10100.000,4951.000
249,9878.000,5401.000
332,10700.000,5151.000
415,10350.000,5376.000
498,11180.000,5201.000
581,10000.000,5326.000
664,9602.000,5026.000
747,10280.000,5426.000
830,9377.000,5426.000
913,9953.000,4976.000
996,10580.000,6426.000
1079,9828.000,4826.000
1162,9527.000,4876.000
1245,10450.000,4901.000
1328,9577.000,5251.000
1411,10250.000,4801.000
1494,9752.000,5726.000
1577,9878.000,5551.000
1660,9477.000,4976.000
1743,9527.000,5351.000
1826,10400.000,4926.000
1909,10400.000,5351.000
1992,9577.000,5176.000
2075,8752.000,4851.000
2158,10080.000,5101.000
2241,10350.000,5651.000
2324,9652.000,4901.000
2407,9903.000,5451.000
2490,9978.000,5726.000
2573,10680.000,4776.000
2656,9878.000,6001.000
2739,10630.000,5101.000
2822,10650.000,5201.000
2905,10000.000,5976.000
2988,10330.000,4851.000
3071,9777.000,5576.000
3154,10580.000,4901.000
3237,10350.000,5451.000
3320,10900.000,5351.000
3403,10080.000,4951.000
3486,9777.000,5651.000
3569,10650.000,5551.000
3652,9752.000,5826.000
3735,9828.000,5151.000
3818,10280.000,4401.000
3901,10350.000,5576.000
3984,10230.000,5551.000
4067,10230.000,5176.000
4150,9277.000,5626.000
4233,9677.000,4426.000
4316,9602.000,5226.000
4399,9928.000,4651.000
4482,10050.000,5076.000
4565,10150.000,5326.000
4648,10700.000,5126.000
4731,10630.000,5126.000
4814,11250.000,5351.000
4897,10080.000,4726.000
4980,9928.000,5251.000
5063,9903.000,5976.000
5146,10250.000,5251.000
5229,10480.000,4726.000
5312,10250.000,5426.000
5395,10030.000,5376.000
5478,9152.000,5026.000
5561,8427.000,4350.000
5644,7952.000,4801.000
5727,9928.000,4726.000
5810,10430.000,4851.000
5893,9502.000,4451.000
5976,9477.000,5151.000
6059,8577.000,5551.000
6142,10380.000,5351.000
6225,10430.000,5676.000
6308,9928.000,4926.000
6391,10450.000,5176.000
6474,9652.000,5376.000
6557,9953.000,5201.000
6640,10930.000,5526.000
6723,8902.000,5101.000
6806,10450.000,5026.000
6889,10000.000,5176.000
6972,10450.000,5626.000
7055,10280.000,6351.000
7138,10250.000,4701.000
7221,10330.000,4951.000
7304,11230.000,4751.000
7387,10330.000,5426.000
7470,9502.000,5276.000
7553,10250.000,5201.000
7636,9527.000,5701.000
7719,9727.000,5501.000
7802,10300.000,5801.000
7885,10030.000,4776.000
7968,9577.000,5026.000
8051,10000.000,5226.000
8134,10530.000,4926.000
8217,9928.000,5226.000
8300,9702.000,5401.000
8383,9802.000,5101.000
8466,10300.000,5526.000
8549,9452.000,5401.000
8632,10150.000,5401.000
8715,10580.000,4401.000
8798,10750.000,5826.000
8881,10050.000,5026.000
8964,10650.000,5601.000
9047,10280.000,5801.000
9130,10380.000,5001.000
9213,10450.000,5276.000
9296,10050.000,4426.000
9379,10450.000,4901.000
9462,9377.000,5876.000
9545,10650.000,5101.000
9628,10000.000,5351.000
9711,9978.000,5301.000
9794,10500.000,5126.000
9877,10000.000,5001.000
9960,9377.000,5726.000
10043,10030.000,5401.000
10126,10480.000,5801.000
10209,10150.000,5451.000
10292,10600.000,5976.000
10375,11030.000,5476.000
10458,10380.000,5701.000
10541,10400.000,5501.000
10624,10980.000,5651.000
10707,10730.000,5901.000
10790,11330.000,5276.000
10873,11080.000,4801.000
10956,10150.000,5176.000
11039,10900.000,4976.000
11122,9853.000,5626.000
11205,10450.000,4901.000
11288,10500.000,5876.000
11371,11100.000,5101.000
11454,9252.000,4250.000
11537,5901.000,2700.000
11620,4526.000,2225.000
11703,5101.000,2000.000
11786,3175.000,1275.000
11869,1950.000,1075.000
11952,2050.000,1525.000
12035,2775.000,1700.000
12118,2600.000,1900.000
12201,2500.000,1475.000
12284,2675.000,1500.000
12367,2375.000,1325.000
12450,2825.000,1600.000
12533,3125.000,1650.000
12616,2975.000,1625.000
12699,3600.000,1400.000
12782,3575.000,1925.000
12865,3550.000,1475.000
12948,3250.000,1275.000
13031,3150.000,950.000
13114,3300.000,1450.000
13197,3400.000,1375.000
13280,2950.000,1250.000
13363,2625.000,1600.000
13446,2375.000,950.000
13529,1475.000,450.000
13612,1200.000,800.000
13695,1475.000,1075.000
13778,1675.000,800.000
13861,975.000,500.000
13944,1400.000,550.000
14027,1325.000,950.000
14110,1250.000,800.000
14193,2450.000,900.000
14276,2850.000,1500.000
14359,3375.000,1400.000
14442,4350.000,1975.000
14525,5426.000,2875.000
14608,7376.000,3825.000
14691,9102.000,4651.000
14774,12230.000,5626.000
14857,14660.000,7702.000
14940,17680.000,8002.000
15023,20910.000,9652.000
15106,23960.000,10200.000
15189,27040.000,11150.000
15272,29170.000,12530.000
15355,32700.000,14160.000
15438,33950.000,15380.000
15521,38040.000,16330.000
15604,39770.000,16560.000
15687,43120.000,20510.000
15770,46410.000,20990.000
15853,48390.000,20440.000
15936,51070.000,22710.000
16019,52850.000,22040.000
16102,57240.000,23390.000
16185,57640.000,24820.000
16268,58590.000,23410.000
16351,59540.000,23990.000
16434,59390.000,25740.000
16517,57410.000,24740.000
16600,58410.000,26390.000
16683,60650.000,24390.000
16766,59520.000,24090.000
16849,56810.000,22910.000
16932,56930.000,24370.000
17015,53450.000,22690.000
17098,54630.000,22960.000
17181,55760.000,23660.000
17264,54150.000,21910.000
17347,55500.000,22640.000
17430,51270.000,22410.000
17513,51720.000,22590.000
17596,52820.000,23490.000
17679,51240.000,23340.000
17762,54200.000,22690.000
17845,52750.000,20710.000
17928,52070.000,22760.000
18011,54900.000,21410.000
18094,51370.000,21510.000
18177,51240.000,23610.000
18260,51840.000,21010.000
18343,48940.000,20860.000
18426,51020.000,21960.000
18509,49360.000,20360.000
18592,49540.000,21140.000
18675,49940.000,20260.000
18758,50010.000,19890.000
18841,48740.000,20440.000
18924,53120.000,21510.000
19007,49760.000,21210.000
19090,49690.000,20240.000
19173,47210.000,20060.000
19256,50940.000,19940.000
19339,49160.000,21990.000
19422,47080.000,19890.000
19505,51320.000,20560.000
19588,49160.000,22610.000
19671,48090.000,20260.000
19754,48110.000,20790.000
19837,47410.000,20960.000
19920,49040.000,21240.000
20003,49140.000,21460.000
20086,47130.000,20060.000
20169,47830.000,20310.000
20252,49740.000,21690.000
20335,49790.000,21290.000
20418,50940.000,20690.000
20501,50240.000,19710.000
20584,47560.000,21990.000
20667,50540.000,21190.000
20750,49240.000,20160.000
20833,48340.000,20460.000
20916,48340.000,22140.000
20999,49810.000,20340.000
21082,48890.000,21210.000
21165,47480.000,21290.000
21248,48210.000,22160.000
21331,48340.000,22210.000
21414,52150.000,21110.000
21497,51240.000,20040.000
21580,50010.000,21240.000
21663,54130.000,20490.000
21746,50190.000,19840.000
21829,50120.000,20690.000
21912,48410.000,20910.000
21995,50010.000,21210.000
22078,50170.000,21290.000
22161,50570.000,21290.000
22244,50420.000,20990.000
22327,52320.000,20260.000
22410,50470.000,21410.000
22493,51820.000,20940.000
22576,46980.000,21090.000
22659,52000.000,22940.000
22742,54130.000,21540.000
22825,53670.000,22010.000
22908,51290.000,21060.000
22991,55560.000,20990.000
23074,55330.000,24440.000
23157,55050.000,23010.000
23240,52550.000,22160.000
23323,54580.000,21540.000
23406,56910.000,22290.000
23489,51840.000,23710.000
23572,52200.000,23040.000
23655,57460.000,22310.000
23738,57260.000,25240.000
23821,58260.000,23460.000
23904,58710.000,24290.000
23987,58740.000,24990.000
24070,58490.000,25140.000
24153,55760.000,24420.000
24236,52700.000,22640.000
24319,59520.000,24120.000
24402,58840.000,23340.000
24485,59170.000,24790.000
24568,60070.000,23710.000
24651,58340.000,24670.000
24734,56110.000,24290.000
24817,55610.000,23590.000
24900,59920.000,24120.000
24983,56330.000,24470.000
25066,59320.000,25390.000
25149,58440.000,25290.000
25232,59770.000,23760.000
25315,64010.000,26820.000
25398,58640.000,26290.000
25481,63230.000,26220.000
25564,66840.000,25620.000
25647,66010.000,30250.000
25730,68800.000,28670.000
25813,65890.000,27290.000
25896,66570.000,28420.000
25979,65080.000,28400.000
26062,64210.000,24740.000
26145,67520.000,27690.000
26228,63980.000,28000.000
26311,61850.000,27620.000
26394,65660.000,27870.000
26477,64430.000,27970.000
26560,70680.000,28370.000
26643,63630.000,31080.000
26726,66690.000,28500.000
26809,66920.000,27870.000
26892,69500.000,31400.000
26975,71830.000,28370.000
27058,73890.000,31030.000
27141,74170.000,29970.000
27224,75620.000,30300.000
27307,72190.000,30450.000
27390,75550.000,29870.000
27473,74470.000,31380.000
27556,72290.000,31280.000
27639,69980.000,28850.000
27722,71480.000,28370.000
27805,73140.000,28370.000
27888,72560.000,29950.000
27971,69650.000,29020.000
28054,71410.000,28720.000
28137,71030.000,28300.000
28220,71960.000,30270.000
28303,70180.000,29620.000
28386,73970.000,30400.000
28469,70300.000,29400.000
28552,70150.000,32280.000
28635,77200.000,31930.000
28718,72890.000,30050.000
28801,71510.000,32080.000
28884,75020.000,30450.000
28967,75100.000,30250.000
29050,78360.000,32550.000
29133,76650.000,32400.000
29216,77200.000,32550.000
29299,77780.000,31000.000
29382,77410.000,33430.000
29465,71260.000,32530.000
29548,74670.000,32330.000
29631,83560.000,32850.000
29714,78330.000,34460.000
29797,76050.000,32800.000
29880,76150.000,32230.000
29963,76800.000,31030.000
30046,73520.000,30750.000
30129,75000.000,31650.000
30212,76450.000,30850.000
30295,74020.000,32780.000
30378,71260.000,31450.000
30461,76230.000,33330.000
30544,81320.000,31530.000
30627,76080.000,33880.000
30710,79890.000,35530.000
30793,82430.000,31480.000
30876,77980.000,31530.000
30959,81900.000,30570.000
31042,75100.000,31430.000
31125,81320.000,29250.000
31208,73390.000,31850.000
31291,77150.000,32100.000
31374,75200.000,31450.000
31457,82150.000,32830.000
31540,76930.000,32930.000
31623,78230.000,31480.000
31706,77130.000,31300.000
31789,82480.000,32500.000
31872,77580.000,33880.000
31955,78180.000,33430.000
32038,74140.000,32030.000
32121,81020.000,35230.000
32204,76100.000,32200.000
32287,80020.000,32980.000
32370,67140.000,32500.000
32453,78810.000,32130.000
32536,83310.000,36160.000
32619,78380.000,32000.000
32702,80140.000,31750.000
32785,77630.000,33080.000
32868,79540.000,32530.000
32951,77860.000,32500.000
33034,78840.000,31400.000
33117,77610.000,31580.000
33200,76880.000,31280.000
33283,77080.000,28870.000
33366,77530.000,31250.000
33449,73820.000,31630.000
33532,75900.000,28950.000
33615,73670.000,30900.000
33698,73770.000,29000.000
33781,73770.000,31150.000
33864,73010.000,30500.000
33947,75320.000,30470.000
34030,76500.000,30020.000
34113,70130.000,30150.000
34196,66840.000,29820.000
34279,74070.000,31100.000
34362,75920.000,30820.000
34445,73920.000,28450.000
34528,68420.000,30150.000
34611,69850.000,29550.000
34694,73110.000,31450.000
34777,71910.000,31730.000
34860,72340.000,30450.000
34943,69700.000,27470.000
35026,67590.000,28350.000
35109,68720.000,28700.000
35192,75100.000,30700.000
35275,70230.000,30020.000
35358,71080.000,31080.000
35441,69880.000,31300.000
35524,74690.000,29820.000
35607,74490.000,31630.000
35690,75450.000,29100.000
35773,72290.000,29320.000
35856,74520.000,31330.000
35939,69850.000,29070.000
36022,70480.000,29900.000
36105,72690.000,29120.000
36188,84180.000,26820.000
36271,66360.000,29800.000
36354,70830.000,32930.000
36437,85290.000,35930.000
36520,88980.000,36080.000
36603,87770.000,36840.000
36686,88700.000,37710.000
36769,84360.000,36840.000
36852,87170.000,37160.000
36935,86090.000,36280.000
37018,85690.000,36580.000
37101,86370.000,35130.000
37184,88350.000,36410.000
37267,83830.000,35860.000
37350,85190.000,36790.000
37433,88150.000,35860.000
37516,81250.000,36560.000
37599,87020.000,34810.000
37682,81800.000,34130.000
37765,80140.000,33230.000
37848,83510.000,35260.000
37931,81270.000,32550.000
38014,78560.000,32530.000
38097,77960.000,32880.000
38180,76700.000,32250.000
38263,78510.000,31100.000
38346,73390.000,32200.000
38429,79840.000,31000.000
38512,76450.000,31400.000
38595,70400.000,30500.000
38678,70500.000,29420.000
38761,74640.000,29770.000
38844,73540.000,32250.000
38927,73110.000,29850.000
39010,74620.000,30600.000
39093,71580.000,28950.000
39176,72940.000,29400.000
39259,73360.000,29800.000
39342,72990.000,31280.000
39425,69450.000,28520.000
39508,70050.000,29300.000
39591,72310.000,30220.000
39674,67620.000,30300.000
39757,72030.000,27170.000
39840,66340.000,27440.000
39923,67620.000,28820.000
40006,67070.000,28170.000
40089,68020.000,29270.000
40172,67390.000,27420.000
40255,66920.000,28470.000
40338,65910.000,27340.000
40421,67990.000,27570.000
40504,64930.000,27470.000
40587,65560.000,28120.000
40670,65140.000,27770.000
40753,64210.000,28220.000
40836,66590.000,27800.000
40919,65310.000,27850.000
41002,65560.000,27850.000
41085,64060.000,27690.000
41168,67790.000,27320.000
41251,67190.000,25190.000
41334,64730.000,27570.000
41417,66210.000,28000.000
41500,65790.000,27440.000
41583,65790.000,27670.000
41666,63530.000,26170.000
41749,64510.000,27170.000
41832,64930.000,27520.000
41915,62680.000,29400.000
41998,66690.000,27320.000
42081,61670.000,26070.000
42164,63480.000,25390.000
42247,59120.000,26320.000
42330,63630.000,27120.000
42413,61600.000,27040.000
42496,61300.000,26940.000
42579,61150.000,26720.000
42662,65490.000,26370.000
42745,61950.000,25890.000
42828,65010.000,24540.000
42911,62880.000,28620.000
42994,62680.000,27620.000
43077,64610.000,25790.000
43160,65860.000,26340.000
43243,65140.000,26920.000
43326,64260.000,27640.000
43409,65340.000,26520.000
43492,63530.000,27320.000
43575,63710.000,27190.000
43658,64230.000,26190.000
43741,63830.000,29200.000
43824,63780.000,28170.000
43907,68720.000,27720.000
43990,65540.000,27870.000
44073,63760.000,27670.000
44156,66290.000,27370.000
44239,63710.000,28900.000
44322,68050.000,26740.000
44405,64760.000,27640.000
44488,67640.000,27040.000
44571,64310.000,27540.000
44654,66240.000,29000.000
44737,62680.000,25270.000
44820,63810.000,28220.000
44903,66620.000,26670.000
44986,67670.000,27540.000
45069,65410.000,26590.000
45152,65590.000,29000.000
45235,67540.000,28620.000
45318,70080.000,27270.000
45401,64980.000,28320.000
45484,65410.000,27320.000
45567,68100.000,26940.000
45650,67470.000,29700.000
45733,70480.000,28920.000
45816,66460.000,28800.000
45899,67740.000,28800.000
45982,67170.000,28020.000
46065,70630.000,27440.000
46148,67890.000,27320.000
46231,65960.000,28970.000
46314,66110.000,28620.000
46397,65080.000,27170.000
46480,66640.000,25720.000
46563,66940.000,26690.000
46646,67370.000,29150.000
46729,66690.000,28820.000
46812,66110.000,28120.000
46895,67770.000,26740.000
46978,64760.000,27970.000
47061,64510.000,28220.000
47144,66640.000,28320.000
47227,67590.000,26420.000
47310,65890.000,29220.000
47393,65710.000,28220.000
47476,63980.000,27340.000
47559,66720.000,25940.000
47642,65510.000,27950.000
47725,65210.000,28700.000
47808,65510.000,27970.000
47891,68400.000,27690.000
47974,62980.000,27670.000
48057,66940.000,27970.000
48140,64460.000,27590.000
48223,64530.000,27470.000
48306,62650.000,25090.000
48389,66790.000,27570.000
48472,64760.000,27950.000
48555,64530.000,25420.000
48638,61650.000,28120.000
48721,65360.000,26670.000
48804,62530.000,26790.000
48887,64530.000,28000.000
48970,64610.000,26840.000
49053,66820.000,29550.000
49136,63810.000,26990.000
49219,64210.000,25890.000
49302,64910.000,26220.000
49385,63880.000,27490.000
49468,67270.000,27040.000
49551,62950.000,26420.000
49634,62950.000,27820.000
49717,64230.000,27720.000
49800,65910.000,26970.000
49883,64280.000,27020.000
49966,63630.000,26540.000
50049,64630.000,27670.000
50132,67270.000,26340.000
50215,62530.000,26670.000
50298,66110.000,28720.000
50381,67570.000,27690.000
50464,69930.000,28250.000
50547,71360.000,29200.000
50630,68870.000,29100.000
50713,68870.000,29620.000
50796,73160.000,30150.000
50879,70630.000,30250.000
50962,69950.000,30070.000
51045,69500.000,30450.000
51128,66840.000,28970.000
51211,69000.000,29450.000
51294,69500.000,31850.000
51377,68270.000,28250.000
51460,71710.000,29170.000
51543,68770.000,31480.000
51626,70630.000,29550.000
51709,70480.000,30400.000
51792,72690.000,29500.000
51875,71930.000,30050.000
51958,73040.000,28470.000
52041,70030.000,30920.000
52124,74140.000,29700.000
52207,74040.000,30250.000
52290,72210.000,32100.000
52373,70250.000,29650.000
52456,72940.000,31980.000
52539,72690.000,30150.000
52622,76050.000,31330.000
52705,73040.000,28950.000
52788,74120.000,30300.000
52871,72740.000,30320.000
52954,74320.000,30150.000
53037,69800.000,29750.000
53120,74390.000,30420.000
53203,72240.000,29870.000
53286,67920.000,30850.000
53369,72010.000,31280.000
53452,73770.000,28900.000
53535,70100.000,29350.000
53618,69680.000,29220.000
53701,68620.000,29820.000
53784,69800.000,29470.000
53867,70030.000,28450.000
53950,63580.000,29920.000
54033,66340.000,27640.000
